"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584078","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","APS1-CW:Requests","","2113928140","$0.00 per request - first 1,000,000 requests","2020/08/01 00:00:00","2020/08/31 23:59:59","6428.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584079","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Out-Bytes","","2057326325","$0.085 per GB - next 40 TB / month data transfer out","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00605781","","USD","0.0005150000","0.0","0.000000","None","0.0005150000"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584080","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-southeast-2-KMS-Requests","","1698969017","$0.00 per request - Monthly Global Free Tier for KMS requests","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584081","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","APN1-Requests-Tier1","","2094013193","First 1,000,000 Amazon SNS API Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","67.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584082","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ca-central-1-KMS-Requests","","1698969018","$0.00 per request - Monthly Global Free Tier for KMS requests","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584083","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","APN2-Requests-Tier1","","2094013167","First 1,000,000 Amazon SNS API Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","67.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584084","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","APN2-CW:Requests","","2113928138","$0.00 per request - first 1,000,000 requests","2020/08/01 00:00:00","2020/08/31 23:59:59","6427.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584085","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW2-DataTransfer-In-Bytes","","2057324895","$0.000 per GB - data transfer in per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00008998","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584086","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","EUW3-Requests-Tier1","","2094012939","First 1,000,000 Amazon SNS API Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","67.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584087","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AmazonSimpleDB","Amazon SimpleDB","Amazon Web Services, Inc.","BoxUsage","","2431242","$0.00 per Compute-Hour consumed first 25 hours per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00044516","","USD","0E-10","0.0","0.000000","None","0E-10"
