InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,SrNo,Marker
416099361,772228263286,,PayerLineItem,6800000233652333164,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonCloudWatch,AmazonCloudWatch,"Amazon Web Services, Inc.",EUC1-CW:Requests,,1373829026,"$0.00 per request - first 1,000,000 requests",2020/03/01 0:00:00,2020/03/31 23:59:59,10,,USD,0,0,0,None,0,365,Stackdriver
416099361,772228263286,,PayerLineItem,6800000233652333165,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,awskms,AWS Key Management Service,"Amazon Web Services, Inc.",eu-west-2-KMS-Requests,,899350397,$0.00 per request - Monthly Global Free Tier for KMS requests,2020/03/01 0:00:00,2020/03/31 23:59:59,63,,USD,0,0,0,None,0,366,Others
416099361,772228263286,,PayerLineItem,6800000233652333166,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSBackup,AWS Backup,"Amazon Web Services, Inc.",USW2-ColdStorage-ByteHrs-EFS,Storage,1235187135,$.01 per GB/month of cold backup storage,2020/03/01 0:00:00,2020/03/31 23:59:59,2523.716033,,USD,25.24,0,0,None,25.24,367,Filestore Backup
416099361,772228263286,,PayerLineItem,6800000233652333167,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",Requests-Tier1,,947117853,"First 1,000,000 Amazon SNS API Requests per month are free",2020/03/01 0:00:00,2020/03/31 23:59:59,219,,USD,0,0,0,None,0,368,Others
416099361,772228263286,,PayerLineItem,6800000233652333168,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonQuickSight,Amazon QuickSight,"Amazon Web Services, Inc.",QS-User-Enterprise-Free-Tier,,459548545,QuickSight Enterprise Edition User - Free Tier,2020/03/01 0:00:00,2020/03/31 23:59:59,0.99731478,,USD,0,0,0,None,0,369,Others
416099361,772228263286,,PayerLineItem,6800000233652333169,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EUW3-AWS-In-Bytes,,1000767845,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Paris),2020/03/01 0:00:00,2020/03/31 23:59:59,0.00000146,,USD,0,0,0,None,0,370,Network Egress
416099361,772228263286,,PayerLineItem,6800000233652333170,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW1-Requests-Tier1,,947117749,"First 1,000,000 Amazon SNS API Requests per month are free",2020/03/01 0:00:00,2020/03/31 23:59:59,63,,USD,0,0,0,None,0,371,Others
416099361,772228263286,,PayerLineItem,6800000233652333171,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBSOptimized:r5.24xlarge,Hourly,1491652668,$0.00 for 14000 Mbps per r5.24xlarge instance-hour (or partial hour),2020/03/01 0:00:00,2020/03/31 23:59:59,302.405554,,USD,0,0,0,None,0,372,Others
416099361,772228263286,,PayerLineItem,6800000233652333172,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonVPC,Amazon Virtual Private Cloud,"Amazon Web Services, Inc.",USW2-TransitGateway-Hours,TransitGatewayVPC,1193994360,$0.05 per Transit Gateway VPC Attachment Hour,2020/03/01 0:00:00,2020/03/31 23:59:59,6655,,USD,332.75,0,0,None,332.75,373,VP Cloud
416099361,772228263286,,PayerLineItem,6800000233652333173,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBSOptimized:m5.4xlarge,Hourly,1491648503,$0.00 for 3500 Mbps per m5.4xlarge instance-hour (or partial hour),2020/03/01 0:00:00,2020/03/31 23:59:59,34271.33999,,USD,0,0,0,None,0,374,Others
416099361,772228263286,,PayerLineItem,6800000233652333174,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EUW2-Requests-Tier1,,947118039,"First 1,000,000 Amazon SNS API Requests per month are free",2020/03/01 0:00:00,2020/03/31 23:59:59,63,,USD,0,0,0,None,0,375,Others
416099361,772228263286,,PayerLineItem,6800000233652333175,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-SpotUsage:m5.large,RunInstances:SV004,1490683831,m5.large Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #4,2020/03/01 0:00:00,2020/03/31 23:59:59,1488.282223,2.000379332,USD,51.82,0,0,None,51.82,376,Compute - SU
416099361,772228263286,,PayerLineItem,6800000233652333176,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonGlacier,Amazon Glacier,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,535665359,$0.004 per GB / month - Storage,2020/03/01 0:00:00,2020/03/31 23:59:59,0.52782832,,USD,0,0,0,None,0,377,GC Storage
416099361,772228263286,,PayerLineItem,6800000233652333177,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonCloudWatch,AmazonCloudWatch,"Amazon Web Services, Inc.",CAN1-CW:Requests,,1373829023,"$0.00 per request - first 1,000,000 requests",2020/03/01 0:00:00,2020/03/31 23:59:59,10,,USD,0,0,0,None,0,378,Stackdriver
416099361,772228263286,,PayerLineItem,6800000233652333178,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:m4.4xlarge,RunInstances,1491649069,$0.80 per On Demand Linux m4.4xlarge Instance Hour,2020/03/01 0:00:00,2020/03/31 23:59:59,744,1,USD,595.2,0,0,None,595.2,379,Compute - BU
416099361,772228263286,,PayerLineItem,6800000233652333179,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSCloudTrail,AWS CloudTrail,"Amazon Web Services, Inc.",EUC1-FreeEventsRecorded,,889351910,0.0 per free event recorded in EU (Frankfurt) region,2020/03/01 0:00:00,2020/03/31 23:59:59,118289,,USD,0,0,0,None,0,380,Others
416099361,772228263286,,PayerLineItem,6800000233652333180,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW2-DeliveryAttempts-SQS,,947117706,There is no charge for SQS Notifications,2020/03/01 0:00:00,2020/03/31 23:59:59,292486,,USD,0,0,0,None,0,381,Others
416099361,772228263286,,PayerLineItem,6800000233652333181,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-LoadBalancerUsage,LoadBalancing,1491645585,$0.025 per LoadBalancer-hour (or partial hour),2020/03/01 0:00:00,2020/03/31 23:59:59,10120,,USD,253,0,0,None,253,382,Load Balancing
416099361,772228263286,,PayerLineItem,6800000233652333182,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSSecretsManager,AWS Secrets Manager,"Amazon Web Services, Inc.",USW2-AWSSecretsManagerAPIRequest,,1271388455,$0.05 per 10000 API Requests,2020/03/01 0:00:00,2020/03/31 23:59:59,441,,USD,0,0,0,None,0,383,Others
416099361,772228263286,,PayerLineItem,6800000233652333183,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonCloudWatch,AmazonCloudWatch,"Amazon Web Services, Inc.",EU-CW:Requests,,1373829025,"$0.00 per request - first 1,000,000 requests",2020/03/01 0:00:00,2020/03/31 23:59:59,10,,USD,0,0,0,None,0,384,Stackdriver
416099361,772228263286,,PayerLineItem,6800000233652333184,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,awskms,AWS Key Management Service,"Amazon Web Services, Inc.",ap-northeast-2-KMS-Requests,,899350388,$0.00 per request - Monthly Global Free Tier for KMS requests,2020/03/01 0:00:00,2020/03/31 23:59:59,63,,USD,0,0,0,None,0,385,Others
416099361,772228263286,,PayerLineItem,6800000233652333185,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-UGE1-AWS-In-Bytes,,1000750371,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),2020/03/01 0:00:00,2020/03/31 23:59:59,8.00E-08,,USD,0,0,0,None,0,386,Network Egress
416099361,772228263286,,PayerLineItem,6800000233652333186,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",CAN1-Requests-Tier1,,947117980,"First 1,000,000 Amazon SNS API Requests per month are free",2020/03/01 0:00:00,2020/03/31 23:59:59,63,,USD,0,0,0,None,0,387,Others
416099361,772228263286,,PayerLineItem,6800000233652333187,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonCloudWatch,AmazonCloudWatch,"Amazon Web Services, Inc.",USW2-CW:GMD-Metrics,GetMetricData,1373829667,"$0.01 per 1,000 metrics requested using GetMetricData API - US West (Oregon)",2020/03/01 0:00:00,2020/03/31 23:59:59,762691,,USD,7.63,0,0,None,7.63,388,Stackdriver
416099361,772228263286,,PayerLineItem,6800000233652333188,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonCloudWatch,AmazonCloudWatch,"Amazon Web Services, Inc.",USW2-TimedStorage-ByteHrs,,1373829145,First 5GB-mo per month of logs storage is free.,2020/03/01 0:00:00,2020/03/31 23:59:59,4.66254229,,USD,0,0,0,None,0,389,Stackdriver
416099361,772228263286,,PayerLineItem,6800000233652333189,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USE2-AWS-Out-Bytes,,1000750941,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),2020/03/01 0:00:00,2020/03/31 23:59:59,0.0000022,,USD,0,0,0,None,0,390,Network Egress
416099361,772228263286,,PayerLineItem,6800000233652333190,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonRoute53,Amazon Route 53,"Amazon Web Services, Inc.",Intra-AWS-DNS-Queries,,1463265127,Queries to Alias records are free of charge,2020/03/01 0:00:00,2020/03/31 23:59:59,51788,,USD,0,0,0,None,0,391,Cloud DNS
416099361,772228263286,,PayerLineItem,6800000233652333191,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-SpotUsage:p2.xlarge,RunInstances:SV004,1490697344,p2.xlarge Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #4,2020/03/01 17:00:00,2020/03/31 23:59:59,6558.703328,8.815461462,USD,1772.66,0,0,None,1772.66,392,Compute - SU
416099361,772228263286,,PayerLineItem,6800000233652333192,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:p2.xlarge,RunInstances,212878188,"USD 0.706 hourly fee per Linux/UNIX (Amazon VPC), p2.xlarge instance",2020/03/01 0:00:00,2020/03/31 23:59:59,1488,2,USD,1050.53,0,0,None,1050.53,393,Compute - HU
416099361,772228263286,,PayerLineItem,6800000233652333193,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:c5.4xlarge,RunInstances,214092765,"USD 0.493 hourly fee per Linux/UNIX (Amazon VPC), c5.4xlarge instance",2020/03/01 0:00:00,2020/03/31 23:59:59,1488,2,USD,733.58,0,0,None,733.58,394,Compute - HU
416099361,772228263286,,PayerLineItem,6800000233652333194,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:m5.8xlarge,RunInstances,452902611,"USD 1.128 hourly fee per Linux/UNIX (Amazon VPC), m5.8xlarge instance",2020/03/01 0:00:00,2020/03/31 23:59:59,744,1,USD,839.23,0,0,None,839.23,395,Compute - HU
416099361,772228263286,,PayerLineItem,6800000233652333195,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AWSSupportBusiness,AWS Support (Business),"Amazon Web Services, Inc.",Dollar,,243785010,"AWS Activate - Business Support, credit from account: 294189116206",2020/03/01 0:00:00,2020/03/10 18:40:31,0,,USD,0,0,0,None,0,396,Support
416099361,772228263286,,PayerLineItem,6800000233652333196,2020/03/01 0:00:00,2020/03/31 23:59:59,2020/04/02 23:50:20,Chematria,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier1,,889512323,"AWS Activate - Data Collective Venture Capital 100k, credit from account: 294189116206",2020/03/01 0:00:00,2020/03/31 23:59:59,0,,USD,0,0,0,None,0,397,GC Storage
