,lineItem/UsageType,lineItem/LineItemDescription,product/ProductName,lineItem/UnblendedCost,lineItem/UnblendedRate,lineItem/UsageAmount
263,EUN1-Requests-Tier1,USD 4.0E-7 per Requests for Requests-Tier1 in EU (Stockholm),Amazon Simple Queue Service,8e-07,4e-07,2.0
264,EUW2-CW:Requests,"$0.01 per 1,000 requests",AmazonCloudWatch,0.00035,9.999999999999999e-06,35.0
265,EUW2-ConfigurationItemRecorded,$0.003 per Configuration Item recorded in EU (London) region,AWS Config,1.2750000000000004,0.003000000000000001,425.0
266,EUW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,8.093900000000016e-06
267,EUW2-DataTransfer-Out-Bytes,$0.000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,3.008999999999999e-06
268,EUW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,9.184330000000003e-05
269,EUW2-FreeEventsRecorded,0.0 per free event recorded in EU (London) region,AWS CloudTrail,0.0,0.0,181156.0
270,EUW2-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.1599999999999997e-05,3.9999999999999993e-07,29.0
271,EUW2-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,90.0
272,EUW2-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,4.0
273,EUW3-CW:Requests,"$0.01 per 1,000 requests",AmazonCloudWatch,0.00035,9.999999999999999e-06,35.0
274,EUW3-ConfigurationItemRecorded,$0.003 per Configuration Item recorded in EU (Paris) region,AWS Config,1.2990000000000004,0.003000000000000001,433.0
275,EUW3-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,8.093900000000016e-06
276,EUW3-DataTransfer-Out-Bytes,$0.000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,9.042899999999998e-06
277,EUW3-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,8.580940000000002e-05
278,EUW3-FreeEventsRecorded,0.0 per free event recorded in EU (Paris) region,AWS CloudTrail,0.0,0.0,180398.0
279,EUW3-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.1200000000000001e-05,4.0000000000000003e-07,28.0
280,EUW3-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,90.0
281,EUW3-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,5.0
282,ElasticIP:IdleAddress,$0.005 per Elastic IP address not attached to a running instance per hour (prorated),Amazon Elastic Compute Cloud,7.439999999999975,0.004999999999999983,1488.0
283,HostedZone,$0.50 per Hosted Zone for the first 25 Hosted Zones,Amazon Route 53,5.5,0.5,11.0
284,InstanceUsage:db.m4.large,$0.175 per RDS db.m4.large Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,53.725000000000094,0.1750000000000003,307.0
285,InstanceUsage:db.m4.large,$0.175 per RDS db.m4.large instance hour (or partial hour) running MySQL,Amazon Relational Database Service,76.4750000000002,0.17500000000000043,437.0
286,InstanceUsage:db.t2.medium,$0.068 per RDS db.t2.medium Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,50.59199999999997,0.06799999999999996,744.0
287,Lambda-GB-Second,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US East (N. Virginia)",AWS Lambda,0.0,0.0,5.0
288,NatGateway-Bytes,$0.045 per GB Data Processed by NAT Gateways,Amazon Elastic Compute Cloud,39.65083946540007,0.04500000000620401,881.1297657763007
289,NatGateway-Hours,$0.045 per NAT Gateway Hour,Amazon Elastic Compute Cloud,33.479999999999954,0.044999999999999936,744.0
290,NodeUsage:cache.t2.micro,$0.017 per T2 Micro Cache node-hour (or partial hour) running Memcached,Amazon ElastiCache,12.64799999999997,0.01699999999999996,744.0
291,RDS:GP2-Storage,$0.115 per GB-month of provisioned GP2 storage,Amazon Relational Database Service,70.72500002159968,0.11500000003871232,614.9999999807966
292,Request,"AWS Lambda - Requests Free Tier - 1,000,000 Requests - US East (N. Virginia)",AWS Lambda,0.0,0.0,4.0
293,Request,"AWS Lambda - Requests Free Tier - 1,000,000 Requests - US East (Northern Virginia)",AWS Lambda,0.0,0.0,32.0
294,Requests-RBP,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,3.199999999999998e-05,3.999999999999997e-07,80.0
295,Requests-RBP,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,15.0
296,Requests-Tier1,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Amazon Simple Storage Service,1.135724999999998,4.999999999999992e-06,227145.0
297,Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,422.0
298,Requests-Tier2,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,0.6891836000002964,4.0000000000017204e-07,1722959.0
299,SAE1-CW:Requests,"$0.00 per request - first 1,000,000 requests",AmazonCloudWatch,0.0,0.0,30.0
300,SAE1-CW:Requests,"$0.014 per 1,000 requests",AmazonCloudWatch,7e-05,1.3999999999999998e-05,5.0
301,SAE1-ConfigurationItemRecorded,$0.003 per  Configuration Item recorded in South America (Sao Paulo) region,AWS Config,1.2810000000000004,0.003000000000000001,427.0
302,SAE1-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,8.093900000000016e-06
303,SAE1-DataTransfer-Out-Bytes,$0.000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,3.6802800000000006e-05
304,SAE1-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,5.804950000000001e-05
305,SAE1-FreeEventsRecorded,0.0 per free event recorded in South America(Sao Paulo) region,AWS CloudTrail,0.0,0.0,180461.0
306,SAE1-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.1200000000000001e-05,4.0000000000000003e-07,28.0
307,SAE1-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,90.0
308,SAE1-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,5.0
309,Snowball-Extra-Day-Charge,Snowball Extra Day Fee - US-East-1 - N. Virginia,AWS Snowball Extra Days,450.0,15.0,30.0
310,TimedStorage-ByteHrs,$0.023 per GB - first 50 TB / month of storage used,Amazon Simple Storage Service,0.2850351051,0.02299999999669971,12.3928306583
311,TimedStorage-ByteHrs,$0.0230 per GB - first 50 TB / month of storage used,Amazon Simple Storage Service,5.000912099999998,0.022999988944765095,217.43106538050006
312,USE1-APE1-AWS-In-Bytes,USD0.0 per GB for  in Asia Pacific (Hong Kong),Amazon Elastic Compute Cloud,0.0,0.0,4.1e-08
313,USE1-APE1-AWS-Out-Bytes,USD0.02 per GB for  in Asia Pacific (Hong Kong),Amazon Elastic Compute Cloud,7.000000000000001e-10,0.01876675603217158,3.73e-08
314,USE1-APN1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Tokyo),Amazon Elastic Compute Cloud,0.0,0.0,1.9376000000000003e-06
315,USE1-APN1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Tokyo),Amazon Simple Storage Service,9.052020000000296e-05,0.02000879836998208,0.004524019799999815
316,USE1-APN2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Amazon Simple Storage Service,9.055400000000297e-05,0.02000878182106622,0.004525712799999814
317,USE1-APS1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore),Amazon Elastic Compute Cloud,0.0,0.0,6.002000000000001e-07
318,USE1-APS1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Amazon Elastic Compute Cloud,1.4000000000000001e-09,0.01876675603217158,7.46e-08
319,USE1-APS1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Amazon Simple Storage Service,9.057070000000304e-05,0.02000881512167974,0.004526539899999817
320,USE1-APS2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),Amazon Elastic Compute Cloud,0.0,0.0,0.0109083244
321,USE1-APS2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),Amazon Elastic Compute Cloud,5.3369000000000005e-06,0.019999977515062103,0.0002668453
322,USE1-APS2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),Amazon Simple Storage Service,0.0018620612000000438,0.02000024916784728,0.09310190010000091
323,USE1-APS3-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),Amazon Elastic Compute Cloud,0.0,0.0,2.7970000000000005e-07
324,USE1-APS3-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),Amazon Simple Storage Service,0.0,0.0,5.346e-07
325,USE1-APS3-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Amazon Simple Storage Service,9.065730000000299e-05,0.020008783292024192,0.004530875199999811
326,USE1-AWS-In-Bytes,$0.00 per GB - Data transfer to US East (N. Virginia),Amazon Elastic Compute Cloud,0.0,0.0,0.5118341898000001
327,USE1-AWS-Out-Bytes,$0.020 per GB - Data transfer from US East (N. Virginia),Amazon Elastic Compute Cloud,0.0007319037000000001,0.019999996994140533,0.0365951905
328,USE1-AWSSecretsManager-Secrets,$0.40 per Secret,AWS Secrets Manager,3.6000000168,0.40000000165333105,9.000000004800052
329,USE1-AWSSecretsManagerAPIRequest,$0.05 per 10000 API Requests,AWS Secrets Manager,2e-05,5e-06,4.0
330,USE1-CAN1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from Canada (Central),Amazon Elastic Compute Cloud,0.0,0.0,3.73e-08
331,USE1-CAN1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central),Amazon Simple Storage Service,9.058240000000292e-05,0.020008797629474596,0.004527128599999814
332,USE1-Catalog-Request,$0 for AWS Glue Data Catalog requests under the free tier,AWS Glue,0.0,0.0,20.0
333,USE1-Catalog-Storage,$0 for AWS Glue Data Catalog storage under the free tier,AWS Glue,0.0,0.0,9.986559128599943
334,USE1-CloudFront-In-Bytes,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,AWS Lambda,0.0,0.0,6.901560000000002e-05
335,USE1-CloudFront-In-Bytes,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,Amazon Elastic Compute Cloud,0.0,0.0,1.7167200000000004e-05
336,USE1-CloudFront-Out-Bytes,$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront,AWS Lambda,0.0,0.0,9.5851e-06
337,USE1-CloudFront-Out-Bytes,$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront,Amazon Elastic Compute Cloud,0.0,0.0,2.8703999999999997e-06
338,USE1-DataEventsRecorded,0.000001 per data event recorded in US East (N.Virginia) region,AWS CloudTrail,0.4544929999999996,9.999999999999991e-07,454493.0
339,USE1-DataProcessing-Bytes,First 5GB per month of log data ingested is free.,AmazonCloudWatch,0.0,0.0,3.9097900000000004e-05
340,USE1-EU-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),Amazon Elastic Compute Cloud,0.0,0.0,1.3080400000000011e-05
341,USE1-EU-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),Amazon Elastic Compute Cloud,7.000000000000001e-10,0.01876675603217158,3.73e-08
342,USE1-EU-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),Amazon Simple Storage Service,9.054610000000293e-05,0.02000881088536949,0.004525311399999814
343,USE1-EUC1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Germany),Amazon Elastic Compute Cloud,0.0,0.0,9.343299999999999e-06
344,USE1-EUC1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Amazon Elastic Compute Cloud,1.4000000000000001e-09,0.01876675603217158,7.46e-08
345,USE1-EUC1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Amazon Simple Storage Service,9.052480000000293e-05,0.020008793942388435,0.004524250699999815
346,USE1-EUN1-AWS-In-Bytes,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),Amazon Elastic Compute Cloud,0.0,0.0,1.1190000000000002e-07
347,USE1-EUN1-AWS-Out-Bytes,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),Amazon Simple Storage Service,5.019600000000002e-06,0.019998055810973837,0.0002510044
348,USE1-EUW2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from EU (London),Amazon Elastic Compute Cloud,0.0,0.0,7.46e-08
349,USE1-EUW2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Amazon Simple Storage Service,9.057130000000301e-05,0.02000865018727641,0.004526607199999814
350,USE1-EUW3-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Paris),Amazon Elastic Compute Cloud,0.0,0.0,1.492e-07
351,USE1-EUW3-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris),Amazon Simple Storage Service,9.053030000000294e-05,0.020008808001482466,0.004524522399999814
352,USE1-FreeEventsRecorded,0.0 per free event recorded in US East (N.Virginia) region,AWS CloudTrail,0.0,0.0,1516875.0
353,USE1-MES1-AWS-In-Bytes,USD0.0 per GB for  in Middle East (Bahrain),Amazon Elastic Compute Cloud,0.0,0.0,8.199999999999999e-08
354,USE1-SAE1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),Amazon Elastic Compute Cloud,0.0,0.0,2.275e-07
355,USE1-SAE1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Amazon Elastic Compute Cloud,7.000000000000001e-10,0.01876675603217158,3.73e-08
356,USE1-SAE1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Amazon Simple Storage Service,9.059330000000295e-05,0.02000884341436336,0.004527662999999815
357,USE1-TimedStorage-ByteHrs,First 5GB-mo per month of logs storage is free.,AmazonCloudWatch,0.0,0.0,0.2912830471000003
358,USE1-UGW1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),Amazon Elastic Compute Cloud,0.0,0.0,3.73e-08
359,USE1-USE2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio),Amazon Elastic Compute Cloud,0.0,0.0,9.104000000000001e-07
360,USE1-USE2-AWS-Out-Bytes,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),Amazon Elastic Compute Cloud,1.2e-09,0.010723860589812331,1.1190000000000002e-07
361,USE1-USE2-AWS-Out-Bytes,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),Amazon Simple Storage Service,4.530720000000149e-05,0.010005223088968947,0.004528354799999813
362,USE1-USW1-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California),Amazon Elastic Compute Cloud,0.0,0.0,0.003872431100000001
363,USE1-USW1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),Amazon Elastic Compute Cloud,3.221e-07,0.02000422318278929,1.61016e-05
364,USE1-USW1-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),Amazon Simple Storage Service,9.04821000000029e-05,0.020008788802451487,0.004522117799999817
365,USE1-USW2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),AWS Lambda,0.0,0.0,0.0001187315
366,USE1-USW2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),Amazon Elastic Compute Cloud,0.0,0.0,0.02935526270000002
367,USE1-USW2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),Amazon Relational Database Service,0.0,0.0,32.66022133940001
368,USE1-USW2-AWS-In-Bytes,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),Amazon Simple Storage Service,0.0,0.0,443.4419510629
369,USE1-USW2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),AWS Lambda,1.1011e-06,0.02000029062269545,5.50542e-05
370,USE1-USW2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Amazon Elastic Compute Cloud,0.0001610073,0.019999964473723618,0.0080503793
371,USE1-USW2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Amazon Relational Database Service,0.050773110800000014,0.020000000895749773,2.5386554262999996
372,USE1-USW2-AWS-Out-Bytes,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Amazon Simple Storage Service,0.02179795949999968,0.020000057702814614,1.0898948305000162
373,USE1-en-US-TextToText-Req,Processed text to text request in us-east-1 for en-US,Amazon Lex,0.0525,0.00075,70.0
374,USE2-APN1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Tokyo),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
375,USE2-APN2-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Seoul),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
376,USE2-APS1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Singapore),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
377,USE2-APS2-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Sydney),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
378,USE2-APS3-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Mumbai),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
379,USE2-CAN1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to Canada (Central),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
380,USE2-CW:GMD-Metrics,"$0.01 per 1,000 metrics requested using GetMetricData API - US East (Ohio)",AmazonCloudWatch,0.00062,1e-05,62.0
381,USE2-CW:Requests,"$0.01 per 1,000 requests",AmazonCloudWatch,0.00035,9.999999999999999e-06,35.0
382,USE2-Catalog-Request,$0 for AWS Glue Data Catalog requests under the free tier,AWS Glue,0.0,0.0,19.0
383,USE2-Catalog-Storage,$0 for AWS Glue Data Catalog storage under the free tier,AWS Glue,0.0,0.0,3.000000026399992
384,USE2-ConfigurationItemRecorded,$0.003 per  Configuration Item recorded in US East (Ohio) region,AWS Config,1.2900000000000003,0.0030000000000000005,430.0
385,USE2-DataEventsRecorded,0.000001 per data event recorded in US East (Ohio) region,AWS CloudTrail,4.500000000000001e-05,1.0000000000000002e-06,45.0
386,USE2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,8.093900000000016e-06
387,USE2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,9.485230000000003e-05
388,USE2-EU-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
389,USE2-EUC1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to EU (Germany),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
390,USE2-EUW2-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to EU (London),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
391,USE2-EUW3-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to EU (Paris),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
392,USE2-FreeEventsRecorded,0.0 per free event recorded in US East (Ohio) region,AWS CloudTrail,0.0,0.0,185334.0
393,USE2-Requests-Tier1,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Amazon Simple Storage Service,9.999999999999999e-05,4.9999999999999996e-06,20.0
394,USE2-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.1199999999999998e-05,3.9999999999999993e-07,28.0
395,USE2-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,91.0
396,USE2-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,5.0
397,USE2-Requests-Tier2,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,0.0014616000000000104,4.0000000000000284e-07,3654.0
398,USE2-SAE1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to South America (Sao Paulo),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
399,USE2-TimedStorage-ByteHrs,$0.023 per GB - first 50 TB / month of storage used,Amazon Simple Storage Service,4.34e-08,0.02352941176470588,1.8445000000000003e-06
400,USE2-TimedStorage-ByteHrs,First 5GB-mo per month of logs storage is free.,AmazonCloudWatch,0.0,0.0,0.00013293420000000004
401,USE2-USE1-AWS-Out-Bytes,$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia),Amazon Simple Storage Service,5.572199999999998e-06,0.00999432503420402,0.0005575364000000012
402,USE2-USW1-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to US West (Northern California),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
403,USE2-USW2-AWS-Out-Bytes,$0.02 per GB - US East (Ohio) data transfer to US West (Oregon),Amazon Simple Storage Service,1.6119999999999993e-07,0.020376175548589334,7.9112e-06
404,USW1-CW:Requests,"$0.01 per 1,000 requests",AmazonCloudWatch,0.00035,9.999999999999999e-06,35.0
405,USW1-Catalog-Request,$0 for AWS Glue Data Catalog requests under the free tier,AWS Glue,0.0,0.0,28.0
406,USW1-Catalog-Storage,$0 for AWS Glue Data Catalog storage under the free tier,AWS Glue,0.0,0.0,1.0000000088000005
407,USW1-ConfigurationItemRecorded,$0.003 per Configuration Item recorded in US West (N. California) region,AWS Config,1.2750000000000004,0.003000000000000001,425.0
408,USW1-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,7.861200000000015e-06
409,USW1-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,9.291520000000001e-05
410,USW1-FreeEventsRecorded,0.0 per free event recorded in US West (N.California) region,AWS CloudTrail,0.0,0.0,186587.0
411,USW1-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.1599999999999997e-05,3.9999999999999993e-07,29.0
412,USW1-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,91.0
413,USW1-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,4.0
414,USW1-TimedStorage-ByteHrs,First 5GB-mo per month of logs storage is free.,AmazonCloudWatch,0.0,0.0,2.4396999999999997e-06
415,USW2-AFS1-AWS-In-Bytes,USD 0.0 per GB for EUN1-AWS-In-Bytes in Africa (Cape Town),Amazon Simple Storage Service,0.0,0.0,0.00038258349999999993
416,USW2-APE1-AWS-In-Bytes,USD0.0 per GB for  in Asia Pacific (Hong Kong),Amazon Elastic Compute Cloud,0.0,0.0,6.784260000000009e-05
417,USW2-APE1-AWS-In-Bytes,USD0.0 per GB for  in Asia Pacific (Hong Kong),Amazon Simple Storage Service,0.0,0.0,0.0005154367999999992
418,USW2-APE1-AWS-Out-Bytes,USD0.02 per GB for  in Asia Pacific (Hong Kong),Amazon Elastic Compute Cloud,2.5398000000000023e-06,0.020115347634834913,0.00012626180000000018
419,USW2-APN1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo),Amazon Elastic Compute Cloud,0.0,0.0,0.0004290716999999989
420,USW2-APN1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo),Amazon Simple Storage Service,0.0,0.0,0.027387152500000005
421,USW2-APN1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),Amazon Elastic Compute Cloud,9.26490000000002e-06,0.01998425831717582,0.00046360989999999844
422,USW2-APN1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),Amazon Simple Storage Service,5.8056899999999996e-05,0.020123313347705875,0.002885056700000086
423,USW2-APN2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Seoul),Amazon Elastic Compute Cloud,0.0,0.0,0.00012139390000000011
424,USW2-APN2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Seoul),Amazon Simple Storage Service,0.0,0.0,0.026531801799999997
425,USW2-APN2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Seoul),Amazon Elastic Compute Cloud,5.448100000000006e-06,0.019987174398102926,0.0002725797999999995
426,USW2-APN2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Seoul),Amazon Simple Storage Service,5.7270200000000094e-05,0.02012527032146139,0.0028456860000000955
427,USW2-APN3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Osaka-Local),Amazon Elastic Compute Cloud,0.0,0.0,3.73e-08
428,USW2-APN3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Osaka-Local),Amazon Simple Storage Service,0.0,0.0,0.0005249595000000003
429,USW2-APN3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Osaka-Local),Amazon Elastic Compute Cloud,4.9e-09,0.019926799511996746,2.459e-07
430,USW2-APN3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Osaka-Local),Amazon Simple Storage Service,1.352e-07,0.020011545122185878,6.7560999999999996e-06
431,USW2-APS1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore),Amazon Elastic Compute Cloud,0.0,0.0,0.003338936799999993
432,USW2-APS1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore),Amazon Simple Storage Service,0.0,0.0,0.026806330400000015
