"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766496","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EU-DataTransfer-Out-Bytes","","2850092641","$0.000 per GB - first 1 GB of data transferred out per month","2021/03/01 00:00:00","2021/03/31 23:59:59","2E-8","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766497","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSGlobalAccelerator","AWS Global Accelerator","Amazon Web Services, Inc.","NA-ME-OUT-Bytes-AWS","Non-dominant","1751689811","$0 per GB - DT-Premium-from-North-America-regions-out-to-Middle-East-AWS-clients","2021/03/01 00:00:00","2021/03/31 23:59:59","4.1E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766498","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-EUW2-AWS-In-Bytes","","2850090256","$0.00 per GB - US West (Northern California) data transfer from EU (London)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00049071","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766499","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","USW2-ReadRequestUnits","PayPerRequestThroughput","3024322123","$0.25 per million read request units (Oregon)","2021/03/01 00:00:00","2021/03/31 23:59:59","382586.00000000","","USD","0.0956470000","0.0","0.000000","None","0.0956470000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766500","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-APS3-AWS-Out-Bytes","","2850090269","$0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Mumbai)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00030041","","USD","0.0000060000","0.0","0.000000","None","0.0000060000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766501","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-northeast-2-KMS-Keys","","3061950147","$1 per customer managed KMS key version in Asia Pacific (Seoul)","2021/03/01 00:00:00","2021/03/31 23:59:59","3.99999696","","USD","3.9999970000","0.0","0.000000","None","3.9999970000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766502","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSGlobalAccelerator","AWS Global Accelerator","Amazon Web Services, Inc.","NA-EU-OUT-Bytes-Internet","Dominant","1751689542","$0.015 per GB - DT-Premium-from-North-America-regions-out-to-Europe-Internet-clients","2021/03/01 00:00:00","2021/03/31 23:59:59","33.09191506","","USD","0.4963790000","0.0","0.000000","None","0.4963790000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766503","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS1-AWS-In-Bytes","","2850094807","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00001266","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766504","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ca-central-1-KMS-Requests","","3061950064","$0.00 per request - Monthly Global Free Tier for KMS requests","2021/03/01 00:00:00","2021/03/31 23:59:59","93.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766505","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AmazonVPC","Amazon Virtual Private Cloud","Amazon Web Services, Inc.","USW2-ENI-Mirror","ENI-to-ENI","3075094495","$0.015 per Traffic Mirroring Source Hour","2021/03/01 00:00:00","2021/03/31 23:59:59","23.16361028","","USD","0.3474540000","0.0","0.000000","None","0.3474540000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766506","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSGlobalAccelerator","AWS Global Accelerator","Amazon Web Services, Inc.","NA-AU-IN-Bytes-Internet","Dominant","1751689791","$0.105 per GB - DT-Premium-from-Australia-Internet-clients-in-to-North-America-regions","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00000510","","USD","0.0000010000","0.0","0.000000","None","0.0000010000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766507","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","AFS1-USE2-AWS-Out-Bytes","","2850095267","USD 0.147 per GB for USE2-AWS-Out-Bytes in Africa (Cape Town)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00000806","","USD","0.0000010000","0.0","0.000000","None","0.0000010000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766508","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","USW2-WriteCapacityUnit-Hrs","CommittedThroughput","3024322110","$0.00 per hour for 25 units of write capacity for a month (free tier)","2021/03/01 00:00:00","2021/03/31 23:59:59","10905.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766509","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","APN2-Requests-Tier1","","2764851296","First 1,000,000 Amazon SQS Requests per month are free","2021/03/01 00:00:00","2021/03/31 23:59:59","290.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
